customer_id,segment,contract_type,sales_channel,region,product_tier,tenure_months,monthly_revenue_gbp,support_tickets_90d,usage_index,nps_score,payment_failures_90d,discount_pct,days_since_last_login,churned,annual_revenue_gbp,risk_score,risk_band,revenue_at_risk_gbp,retention_priority
CUST-03550,Consumer,24 Month,Direct Sales,US,Standard,68,42.67,2,0.605,-74,1,6.6,40,0,512.04,5,High,284.47,P3
CUST-03551,Consumer,Month-to-Month,Direct Sales,Germany,Enterprise,64,79.98,1,0.573,68,0,7.7,3,0,959.76,1,Low,106.64,P4
CUST-03552,Consumer,12 Month,Online,India,Enterprise,58,66.36,1,0.124,47,1,7.1,58,0,796.32,6,High,530.88,P3
CUST-03553,SMB,12 Month,Partner,UK,Standard,12,43.2,4,0.727,-99,0,5.5,23,0,518.4,2,Low,115.2,P4
CUST-03554,Consumer,24 Month,Online,Germany,Basic,38,66.81,2,0.902,14,0,7.9,10,1,801.72,0,Low,0.0,P4
CUST-03555,Consumer,Month-to-Month,Direct Sales,UK,Basic,13,47.36,1,0.679,22,0,0.3,21,0,568.32,1,Low,63.15,P4
CUST-03556,SMB,24 Month,Online,UK,Basic,41,47.96,0,0.78,83,0,6.8,39,0,575.52,2,Low,127.89,P4
CUST-03557,Mid-Market,24 Month,Online,UK,Standard,30,27.57,0,0.427,62,0,8.4,20,0,330.84,0,Low,0.0,P4
CUST-03558,Mid-Market,12 Month,Retail,India,Premium,28,45.97,0,0.348,-30,0,2.3,24,0,551.64,3,Medium,183.88,P3
CUST-03559,Consumer,Month-to-Month,Direct Sales,India,Standard,3,25.0,1,0.309,-65,0,2.1,55,0,300.0,6,High,200.0,P3
CUST-03560,Mid-Market,12 Month,Direct Sales,Germany,Premium,50,105.87,2,0.386,69,1,3.2,40,0,1270.44,4,Medium,564.64,P2
CUST-03561,Consumer,Month-to-Month,Online,UK,Standard,56,45.22,1,0.628,8,0,20.4,10,0,542.64,1,Low,60.29,P4
CUST-03562,Consumer,12 Month,Direct Sales,Germany,Premium,66,23.05,1,0.697,42,0,13.6,40,1,276.6,2,Low,0.0,P4
CUST-03563,Consumer,Month-to-Month,Direct Sales,India,Standard,56,130.74,1,0.338,-28,1,6.3,48,1,1568.88,8,Critical,0.0,P1
CUST-03564,Consumer,Month-to-Month,Online,UK,Basic,63,71.11,1,0.976,-45,0,0.5,16,0,853.32,2,Low,189.63,P4
CUST-03565,Mid-Market,Month-to-Month,Retail,US,Basic,64,73.67,1,0.512,-10,0,10.3,34,0,884.04,4,Medium,392.91,P3
CUST-03566,SMB,Month-to-Month,Online,UK,Basic,34,70.51,4,0.786,42,0,13.9,45,0,846.12,4,Medium,376.05,P3
CUST-03567,Consumer,Month-to-Month,Direct Sales,UK,Basic,57,37.05,2,0.438,-66,2,5.6,27,1,444.6,4,Medium,0.0,P3
CUST-03568,Consumer,24 Month,Online,US,Basic,8,67.18,1,0.359,-63,0,8.0,0,0,806.16,1,Low,89.57,P4
CUST-03569,Consumer,Month-to-Month,Direct Sales,India,Premium,31,45.43,4,0.481,96,0,3.3,59,1,545.16,4,Medium,0.0,P3
CUST-03570,Enterprise,Month-to-Month,Retail,UK,Standard,61,40.71,3,0.275,-65,0,6.5,0,0,488.52,5,High,271.4,P3
CUST-03571,Consumer,24 Month,Online,UK,Premium,17,55.2,3,0.173,35,0,9.0,42,0,662.4,5,High,368.0,P3
CUST-03572,SMB,24 Month,Direct Sales,UAE,Enterprise,15,148.14,0,0.35,62,1,10.3,23,0,1777.68,2,Low,395.04,P4
CUST-03573,Mid-Market,12 Month,Retail,US,Enterprise,10,35.98,3,0.542,-64,0,2.8,59,0,431.76,4,Medium,191.89,P3
CUST-03574,Mid-Market,Month-to-Month,Direct Sales,UK,Enterprise,15,72.51,1,0.406,-72,0,0.3,26,1,870.12,2,Low,0.0,P4
CUST-03575,Consumer,24 Month,Direct Sales,US,Standard,3,25.87,2,0.652,18,0,6.8,12,0,310.44,0,Low,0.0,P4
CUST-03576,Consumer,24 Month,Partner,India,Standard,72,34.38,1,0.459,-75,0,8.0,51,0,412.56,3,Medium,137.52,P3
CUST-03577,Consumer,Month-to-Month,Direct Sales,US,Standard,42,83.15,1,0.57,-39,1,10.9,12,0,997.8,4,Medium,443.47,P2
CUST-03578,Consumer,Month-to-Month,Retail,UK,Standard,61,57.88,3,0.549,64,0,18.8,3,0,694.56,2,Low,154.35,P4
CUST-03579,SMB,12 Month,Direct Sales,US,Premium,17,92.14,4,0.379,-6,0,16.8,46,0,1105.68,4,Medium,491.41,P2
CUST-03580,Mid-Market,24 Month,Direct Sales,UAE,Basic,1,42.93,0,0.722,75,0,20.7,25,0,515.16,0,Low,0.0,P4
CUST-03581,Consumer,12 Month,Retail,UK,Standard,19,33.41,1,0.953,76,1,9.3,40,0,400.92,4,Medium,178.19,P3
CUST-03582,Mid-Market,12 Month,Partner,UK,Standard,51,48.11,3,0.177,-56,2,11.3,47,1,577.32,8,Critical,0.0,P3
CUST-03583,Consumer,12 Month,Retail,UK,Basic,63,71.14,1,0.522,-1,1,2.9,44,0,853.68,5,High,474.27,P3
CUST-03584,Mid-Market,12 Month,Direct Sales,US,Basic,65,68.33,2,0.753,-93,1,2.3,60,0,819.96,5,High,455.53,P3
CUST-03585,SMB,Month-to-Month,Online,UK,Basic,45,69.2,2,0.564,47,0,0.9,25,1,830.4,1,Low,0.0,P4
CUST-03586,Mid-Market,Month-to-Month,Direct Sales,US,Basic,32,149.35,7,0.342,-90,0,10.1,30,1,1792.2,5,High,0.0,P2
CUST-03587,Consumer,24 Month,Retail,UK,Premium,14,96.1,4,0.776,36,0,22.4,45,0,1153.2,3,Medium,384.4,P3
CUST-03588,SMB,Month-to-Month,Online,India,Standard,7,46.06,0,0.614,92,0,3.6,49,0,552.72,3,Medium,184.24,P3
CUST-03589,SMB,12 Month,Online,India,Enterprise,71,88.99,2,0.747,53,0,11.9,32,0,1067.88,2,Low,237.31,P4
CUST-03590,Consumer,12 Month,Online,US,Premium,72,86.07,2,0.084,15,0,7.5,14,0,1032.84,2,Low,229.52,P4
CUST-03591,SMB,12 Month,Partner,US,Basic,54,55.85,2,0.7,59,1,15.3,10,0,670.2,2,Low,148.93,P4
CUST-03592,Consumer,12 Month,Retail,UK,Premium,1,41.71,2,0.391,-69,2,12.4,26,1,500.52,3,Medium,0.0,P3
CUST-03593,Consumer,Month-to-Month,Partner,UK,Basic,26,261.59,0,0.484,89,0,5.0,9,0,3139.08,1,Low,348.79,P4
CUST-03594,SMB,12 Month,Direct Sales,UK,Standard,31,25.7,2,0.671,26,0,10.5,30,1,308.4,0,Low,0.0,P4
CUST-03595,Consumer,Month-to-Month,Online,UAE,Standard,64,211.13,4,0.317,39,0,2.0,60,0,2533.56,6,High,1689.04,P1
CUST-03596,Mid-Market,Month-to-Month,Partner,UAE,Standard,61,43.62,5,0.942,29,0,14.3,44,0,523.44,4,Medium,232.64,P3
CUST-03597,Consumer,12 Month,Direct Sales,UAE,Standard,7,67.1,2,0.301,75,0,13.8,11,0,805.2,2,Low,178.93,P4
CUST-03598,Mid-Market,12 Month,Direct Sales,UK,Premium,5,72.93,2,0.567,52,1,5.6,39,0,875.16,4,Medium,388.96,P3
CUST-03599,Enterprise,12 Month,Retail,US,Premium,37,29.34,2,0.673,83,1,2.9,21,0,352.08,2,Low,78.24,P4
CUST-03600,SMB,24 Month,Partner,India,Premium,49,79.58,2,0.278,85,0,4.0,33,0,954.96,4,Medium,424.43,P2
CUST-03601,Consumer,24 Month,Online,UK,Basic,49,101.23,3,0.761,-6,1,1.6,37,0,1214.76,6,High,809.84,P2
CUST-03602,SMB,Month-to-Month,Partner,US,Standard,53,96.31,1,0.315,-17,0,4.1,39,0,1155.72,6,High,770.48,P2
CUST-03603,Consumer,Month-to-Month,Direct Sales,India,Premium,3,63.32,1,0.452,29,0,5.6,8,0,759.84,1,Low,84.43,P4
CUST-03604,SMB,Month-to-Month,Online,India,Premium,20,154.64,2,0.471,39,0,4.0,14,0,1855.68,1,Low,206.19,P4
CUST-03605,SMB,Month-to-Month,Online,India,Standard,18,69.96,4,0.446,97,0,16.9,23,0,839.52,2,Low,186.56,P4
CUST-03606,SMB,24 Month,Online,Germany,Enterprise,46,83.41,2,0.527,63,0,1.1,9,0,1000.92,0,Low,0.0,P4
CUST-03607,SMB,Month-to-Month,Online,US,Standard,29,82.97,2,0.214,-66,0,0.9,0,0,995.64,4,Medium,442.51,P2
CUST-03608,SMB,Month-to-Month,Retail,UK,Standard,35,39.46,2,0.491,-82,2,9.4,38,1,473.52,6,High,0.0,P3
CUST-03609,Consumer,Month-to-Month,Online,UAE,Basic,54,75.52,0,0.484,69,1,2.7,29,0,906.24,3,Medium,302.08,P3
CUST-03610,Consumer,12 Month,Retail,India,Basic,35,32.49,1,0.859,-8,0,1.9,28,0,389.88,1,Low,43.32,P4
CUST-03611,Consumer,12 Month,Direct Sales,US,Enterprise,59,126.41,2,0.184,81,0,11.2,14,0,1516.92,2,Low,337.09,P4
CUST-03612,Enterprise,12 Month,Retail,UK,Standard,63,53.65,4,0.267,31,1,3.8,32,0,643.8,7,Critical,500.73,P3
CUST-03613,SMB,12 Month,Online,UK,Basic,64,54.03,1,0.903,-74,0,20.1,44,0,648.36,3,Medium,216.12,P3
CUST-03614,Enterprise,Month-to-Month,Online,US,Premium,21,40.34,1,0.577,48,2,7.2,52,0,484.08,5,High,268.93,P3
CUST-03615,Consumer,Month-to-Month,Direct Sales,UAE,Standard,7,36.6,2,0.607,-58,0,6.5,37,0,439.2,4,Medium,195.2,P3
CUST-03616,Consumer,12 Month,Direct Sales,UK,Standard,65,35.57,0,0.537,-42,1,3.3,37,0,426.84,5,High,237.13,P3
CUST-03617,SMB,Month-to-Month,Partner,US,Premium,37,42.59,2,0.842,53,0,2.6,10,0,511.08,1,Low,56.79,P4
CUST-03618,Mid-Market,Month-to-Month,Direct Sales,UK,Premium,56,47.6,1,0.465,-10,0,5.5,50,0,571.2,4,Medium,253.87,P3
CUST-03619,SMB,Month-to-Month,Online,UK,Premium,42,58.2,0,0.8,66,1,8.4,40,0,698.4,5,High,388.0,P3
CUST-03620,Mid-Market,12 Month,Online,US,Standard,61,53.4,1,0.707,-65,1,4.7,28,0,640.8,3,Medium,213.6,P3
CUST-03621,Consumer,Month-to-Month,Retail,Germany,Enterprise,54,69.56,1,0.072,-84,0,15.9,25,0,834.72,4,Medium,370.99,P3
CUST-03622,SMB,Month-to-Month,Direct Sales,Germany,Standard,37,52.03,1,0.574,0,0,6.7,16,1,624.36,1,Low,0.0,P4
CUST-03623,Consumer,Month-to-Month,Partner,UAE,Premium,29,53.58,5,0.803,-78,0,5.3,60,1,642.96,5,High,0.0,P3
CUST-03624,Mid-Market,Month-to-Month,Partner,UK,Standard,35,66.96,1,0.553,-95,0,4.4,1,0,803.52,2,Low,178.56,P4
CUST-03625,SMB,Month-to-Month,Online,US,Basic,11,60.0,1,0.557,83,0,3.4,54,0,720.0,3,Medium,240.0,P3
CUST-03626,Mid-Market,Month-to-Month,Partner,India,Basic,16,25.3,2,0.202,-68,1,11.2,11,0,303.6,6,High,202.4,P3
CUST-03627,Consumer,12 Month,Partner,US,Standard,71,105.94,1,0.886,-31,0,6.2,31,0,1271.28,3,Medium,423.76,P3
CUST-03628,SMB,Month-to-Month,Online,UK,Premium,67,26.46,2,0.27,-95,0,1.3,6,0,317.52,4,Medium,141.12,P3
CUST-03629,Consumer,Month-to-Month,Online,UAE,Premium,62,39.82,0,0.339,36,0,8.3,59,0,477.84,5,High,265.47,P3
CUST-03630,Consumer,12 Month,Retail,US,Basic,31,76.12,2,0.69,98,0,3.5,13,0,913.44,0,Low,0.0,P4
CUST-03631,SMB,12 Month,Online,UK,Basic,11,48.78,1,0.241,23,0,5.6,52,0,585.36,4,Medium,260.16,P3
CUST-03632,Consumer,Month-to-Month,Online,UK,Enterprise,69,85.18,1,0.534,63,2,6.8,58,0,1022.16,5,High,567.87,P2
CUST-03633,SMB,12 Month,Partner,Germany,Premium,16,29.35,2,0.398,32,1,7.4,41,0,352.2,4,Medium,156.53,P3
CUST-03634,Enterprise,12 Month,Partner,UAE,Standard,45,13.25,1,0.939,48,0,2.9,25,0,159.0,0,Low,0.0,P4
CUST-03635,Consumer,12 Month,Online,US,Basic,2,13.48,1,0.713,-75,0,6.5,50,0,161.76,3,Medium,53.92,P3
CUST-03636,SMB,Month-to-Month,Direct Sales,UAE,Premium,15,29.8,2,0.816,100,0,3.4,18,0,357.6,1,Low,39.73,P4
CUST-03637,SMB,Month-to-Month,Online,UK,Premium,29,38.76,2,0.626,76,1,2.4,17,0,465.12,3,Medium,155.04,P3
CUST-03638,SMB,12 Month,Online,Germany,Premium,62,74.34,0,0.447,90,0,6.8,45,0,892.08,2,Low,198.24,P4
CUST-03639,Mid-Market,12 Month,Online,India,Standard,9,158.61,1,0.245,-94,0,6.8,27,0,1903.32,3,Medium,634.44,P3
CUST-03640,SMB,Month-to-Month,Partner,US,Standard,11,36.91,2,0.749,50,0,12.0,47,0,442.92,3,Medium,147.64,P3
CUST-03641,Consumer,12 Month,Online,India,Basic,56,66.6,3,0.793,53,0,1.1,8,0,799.2,1,Low,88.8,P4
CUST-03642,SMB,12 Month,Retail,UAE,Basic,56,80.82,1,0.323,11,2,6.5,31,1,969.84,6,High,0.0,P2
CUST-03643,Consumer,Month-to-Month,Online,US,Standard,49,65.3,2,0.125,63,0,12.9,56,0,783.6,5,High,435.33,P3
CUST-03644,Consumer,24 Month,Online,UK,Basic,19,90.34,1,0.438,75,0,12.8,43,0,1084.08,2,Low,240.91,P4
CUST-03645,Mid-Market,Month-to-Month,Partner,US,Basic,12,54.39,2,0.055,-9,0,6.2,59,1,652.68,6,High,0.0,P3
CUST-03646,Mid-Market,24 Month,Retail,UK,Premium,42,80.78,1,0.748,-18,0,5.9,22,0,969.36,1,Low,107.71,P4
CUST-03647,Consumer,12 Month,Direct Sales,US,Premium,24,59.74,1,0.071,9,0,7.0,52,1,716.88,4,Medium,0.0,P3
CUST-03648,SMB,12 Month,Retail,UK,Premium,65,47.76,1,0.085,97,2,3.6,30,0,573.12,4,Medium,254.72,P3
CUST-03649,Consumer,Month-to-Month,Retail,UAE,Premium,55,21.09,4,0.373,-51,0,7.3,18,0,253.08,3,Medium,84.36,P3
CUST-03650,Consumer,Month-to-Month,Direct Sales,US,Basic,55,64.42,1,0.416,89,0,8.4,17,0,773.04,1,Low,85.89,P4
CUST-03651,SMB,Month-to-Month,Online,Germany,Basic,38,97.36,2,0.494,-90,1,10.4,46,1,1168.32,6,High,0.0,P2
CUST-03652,SMB,Month-to-Month,Direct Sales,US,Basic,54,27.91,0,0.658,4,2,16.9,31,0,334.92,5,High,186.07,P3
CUST-03653,Consumer,Month-to-Month,Online,Germany,Standard,20,42.62,1,0.415,-55,1,16.5,15,0,511.44,4,Medium,227.31,P3
CUST-03654,Mid-Market,Month-to-Month,Direct Sales,UK,Standard,52,65.68,2,0.41,41,0,10.2,37,0,788.16,3,Medium,262.72,P3
CUST-03655,Mid-Market,Month-to-Month,Retail,UK,Standard,41,104.67,1,0.69,35,0,10.2,9,0,1256.04,1,Low,139.56,P4
CUST-03656,Consumer,Month-to-Month,Online,US,Standard,71,36.06,0,0.68,-22,1,15.8,36,0,432.72,6,High,288.48,P3
CUST-03657,Mid-Market,24 Month,Retail,UK,Enterprise,19,78.71,1,0.343,85,1,6.2,45,0,944.52,6,High,629.68,P2
CUST-03658,SMB,24 Month,Partner,UK,Basic,48,61.83,2,0.635,95,1,8.8,20,0,741.96,2,Low,164.88,P4
CUST-03659,Consumer,Month-to-Month,Direct Sales,India,Enterprise,11,85.26,0,0.422,-89,0,1.8,40,0,1023.12,4,Medium,454.72,P2
CUST-03660,Mid-Market,Month-to-Month,Online,UK,Standard,22,63.15,1,0.607,-94,0,9.0,5,0,757.8,2,Low,168.4,P4
CUST-03661,SMB,12 Month,Retail,UAE,Premium,12,95.49,1,0.481,-55,1,11.1,23,0,1145.88,3,Medium,381.96,P3
CUST-03662,SMB,Month-to-Month,Retail,UK,Premium,12,32.37,2,0.523,79,0,9.4,55,0,388.44,3,Medium,129.48,P3
CUST-03663,Consumer,24 Month,Direct Sales,US,Premium,52,50.4,2,0.498,-72,0,11.1,45,1,604.8,3,Medium,0.0,P3
CUST-03664,Enterprise,Month-to-Month,Retail,UAE,Standard,5,101.5,6,0.931,58,0,7.9,6,0,1218.0,2,Low,270.67,P4
CUST-03665,Consumer,Month-to-Month,Retail,UAE,Standard,65,53.63,0,0.561,-45,0,15.7,7,0,643.56,2,Low,143.01,P4
CUST-03666,Consumer,Month-to-Month,Retail,UK,Enterprise,55,79.59,3,0.457,-45,1,5.8,34,0,955.08,7,Critical,742.84,P2
CUST-03667,Consumer,Month-to-Month,Partner,UAE,Premium,1,35.24,3,0.708,-97,0,10.0,24,1,422.88,3,Medium,0.0,P3
CUST-03668,Consumer,Month-to-Month,Partner,US,Standard,38,44.36,2,0.944,-93,0,11.0,5,0,532.32,2,Low,118.29,P4
CUST-03669,Consumer,12 Month,Direct Sales,US,Premium,47,82.32,1,0.414,-62,0,0.5,36,1,987.84,3,Medium,0.0,P3
CUST-03670,Mid-Market,24 Month,Direct Sales,US,Premium,63,13.83,4,0.448,2,0,10.5,10,0,165.96,1,Low,18.44,P4
CUST-03671,SMB,12 Month,Partner,UK,Basic,26,49.92,0,0.476,-35,0,7.7,54,1,599.04,3,Medium,0.0,P3
CUST-03672,SMB,Month-to-Month,Partner,India,Basic,23,36.32,1,0.185,-72,1,1.8,8,0,435.84,6,High,290.56,P3
CUST-03673,SMB,Month-to-Month,Partner,UK,Basic,47,137.31,1,0.488,-43,1,14.5,47,0,1647.72,6,High,1098.48,P1
CUST-03674,Consumer,Month-to-Month,Online,UK,Enterprise,60,61.33,4,0.499,-47,0,6.0,55,0,735.96,5,High,408.87,P3
CUST-03675,Mid-Market,Month-to-Month,Partner,UK,Standard,41,32.5,3,0.611,33,0,11.6,35,0,390.0,4,Medium,173.33,P3
CUST-03676,SMB,12 Month,Online,Germany,Premium,54,60.35,1,0.765,69,0,16.5,8,0,724.2,0,Low,0.0,P4
CUST-03677,SMB,12 Month,Direct Sales,US,Basic,32,25.05,2,0.145,76,0,3.1,24,0,300.6,2,Low,66.8,P4
CUST-03678,Enterprise,Month-to-Month,Partner,Germany,Premium,47,59.04,1,0.655,63,1,7.7,49,0,708.48,5,High,393.6,P3
CUST-03679,Enterprise,Month-to-Month,Partner,UK,Standard,47,50.15,2,0.043,64,1,11.9,32,1,601.8,7,Critical,0.0,P3
CUST-03680,Consumer,Month-to-Month,Online,Germany,Premium,38,33.8,2,0.873,-29,0,5.5,60,0,405.6,4,Medium,180.27,P3
CUST-03681,Mid-Market,Month-to-Month,Online,UAE,Basic,30,150.57,1,0.442,24,0,2.9,8,0,1806.84,1,Low,200.76,P4
CUST-03682,SMB,24 Month,Direct Sales,UK,Premium,12,45.11,1,0.473,92,0,1.6,48,1,541.32,2,Low,0.0,P4
CUST-03683,Consumer,12 Month,Online,UAE,Premium,11,39.92,2,0.495,38,0,6.8,19,0,479.04,0,Low,0.0,P4
CUST-03684,Consumer,12 Month,Direct Sales,UAE,Premium,65,137.81,2,0.858,19,1,11.6,46,0,1653.72,4,Medium,734.99,P2
CUST-03685,Mid-Market,24 Month,Online,UK,Standard,13,119.18,1,0.465,46,0,3.8,11,0,1430.16,0,Low,0.0,P4
CUST-03686,Mid-Market,Month-to-Month,Online,US,Enterprise,28,63.7,0,0.294,31,1,7.1,60,1,764.4,7,Critical,0.0,P3
CUST-03687,Mid-Market,Month-to-Month,Direct Sales,UK,Enterprise,26,66.02,1,0.368,7,1,9.3,53,0,792.24,5,High,440.13,P3
CUST-03688,SMB,12 Month,Partner,UK,Standard,29,67.86,1,0.206,-67,2,8.1,20,0,814.32,5,High,452.4,P3
CUST-03689,SMB,12 Month,Online,UAE,Standard,47,74.67,2,0.433,-63,0,4.4,59,1,896.04,3,Medium,0.0,P3
CUST-03690,Enterprise,12 Month,Partner,UK,Enterprise,41,57.66,1,0.785,34,1,18.0,54,0,691.92,4,Medium,307.52,P3
CUST-03691,Enterprise,Month-to-Month,Retail,UK,Premium,48,49.49,2,0.492,65,1,3.0,32,0,593.88,5,High,329.93,P3
CUST-03692,Mid-Market,12 Month,Partner,Germany,Enterprise,67,139.52,3,0.263,32,0,8.4,21,0,1674.24,3,Medium,558.08,P3
CUST-03693,Consumer,Month-to-Month,Online,UAE,Standard,14,83.29,0,0.316,-68,0,6.9,8,0,999.48,4,Medium,444.21,P2
CUST-03694,Mid-Market,12 Month,Partner,UK,Premium,1,45.66,1,0.377,41,0,15.3,40,1,547.92,2,Low,0.0,P4
CUST-03695,SMB,12 Month,Online,UK,Standard,35,78.32,1,0.636,-44,0,0.3,19,0,939.84,1,Low,104.43,P4
CUST-03696,Mid-Market,Month-to-Month,Online,UK,Standard,50,36.71,2,0.575,-24,0,23.1,17,0,440.52,2,Low,97.89,P4
CUST-03697,SMB,12 Month,Retail,India,Standard,57,51.29,2,0.422,-46,1,3.7,12,0,615.48,3,Medium,205.16,P3
CUST-03698,SMB,Month-to-Month,Direct Sales,Germany,Standard,67,49.02,1,0.713,9,1,10.1,19,0,588.24,3,Medium,196.08,P3
CUST-03699,Mid-Market,12 Month,Retail,Germany,Enterprise,52,33.01,2,0.387,-16,0,3.5,22,0,396.12,1,Low,44.01,P4
CUST-03700,Consumer,12 Month,Online,India,Standard,18,12.01,1,0.715,44,0,5.8,23,0,144.12,0,Low,0.0,P4
CUST-03701,SMB,12 Month,Online,Germany,Enterprise,6,43.93,1,0.041,-11,0,4.8,57,0,527.16,5,High,292.87,P3
CUST-03702,Mid-Market,Month-to-Month,Online,Germany,Standard,61,73.96,3,0.421,90,1,5.8,46,0,887.52,6,High,591.68,P3
CUST-03703,Enterprise,12 Month,Online,UK,Premium,53,489.01,5,0.709,53,0,0.5,12,0,5868.12,1,Low,652.01,P4
CUST-03704,Consumer,Month-to-Month,Online,US,Premium,19,51.52,3,0.74,24,0,4.2,17,0,618.24,2,Low,137.39,P4
CUST-03705,Consumer,Month-to-Month,Online,UK,Premium,61,38.43,6,0.57,79,1,10.4,59,1,461.16,6,High,0.0,P3
CUST-03706,SMB,24 Month,Retail,India,Standard,40,66.43,1,0.248,-9,2,13.9,21,0,797.16,5,High,442.87,P3
CUST-03707,SMB,12 Month,Retail,UK,Standard,48,35.29,4,0.554,42,0,3.0,44,0,423.48,3,Medium,141.16,P3
CUST-03708,Consumer,12 Month,Retail,UK,Standard,72,129.92,3,0.483,36,0,8.7,42,0,1559.04,3,Medium,519.68,P3
CUST-03709,Mid-Market,12 Month,Partner,UAE,Standard,20,130.11,4,0.805,52,0,8.0,52,0,1561.32,3,Medium,520.44,P3
CUST-03710,Consumer,Month-to-Month,Direct Sales,UK,Standard,53,66.13,0,0.782,30,0,17.5,4,0,793.56,1,Low,88.17,P4
CUST-03711,Consumer,Month-to-Month,Partner,US,Premium,65,65.31,4,0.277,14,1,10.5,33,0,783.72,8,Critical,696.64,P3
CUST-03712,SMB,Month-to-Month,Online,UAE,Premium,53,60.19,0,0.592,56,0,6.2,15,0,722.28,1,Low,80.25,P4
CUST-03713,SMB,Month-to-Month,Direct Sales,UK,Enterprise,30,46.69,2,0.351,97,1,4.7,38,1,560.28,5,High,0.0,P3
CUST-03714,Consumer,Month-to-Month,Direct Sales,UK,Basic,50,38.07,1,0.086,57,1,16.9,13,0,456.84,5,High,253.8,P3
CUST-03715,Mid-Market,Month-to-Month,Online,India,Basic,18,22.67,2,0.224,38,0,2.3,40,0,272.04,5,High,151.13,P3
CUST-03716,Enterprise,12 Month,Direct Sales,UK,Standard,48,26.74,3,0.471,-5,0,7.6,54,0,320.88,4,Medium,142.61,P3
CUST-03717,Mid-Market,24 Month,Online,UAE,Basic,56,46.77,1,0.251,-93,1,3.7,40,0,561.24,7,Critical,436.52,P3
CUST-03718,Enterprise,Month-to-Month,Direct Sales,India,Enterprise,20,61.31,1,0.525,-9,2,8.7,8,1,735.72,4,Medium,0.0,P3
CUST-03719,Consumer,Month-to-Month,Online,UAE,Standard,39,21.72,2,0.681,50,0,16.4,10,0,260.64,1,Low,28.96,P4
CUST-03720,Consumer,Month-to-Month,Retail,Germany,Standard,46,33.83,2,0.488,-87,0,19.6,4,0,405.96,2,Low,90.21,P4
CUST-03721,Consumer,12 Month,Online,UK,Basic,42,27.66,0,0.701,43,1,4.6,18,0,331.92,2,Low,73.76,P4
CUST-03722,Consumer,12 Month,Direct Sales,Germany,Standard,66,67.45,0,0.879,49,1,7.3,51,0,809.4,4,Medium,359.73,P3
CUST-03723,Consumer,12 Month,Direct Sales,UAE,Standard,31,73.05,1,0.545,-57,0,17.8,50,0,876.6,3,Medium,292.2,P3
CUST-03724,Consumer,24 Month,Direct Sales,UAE,Premium,62,67.79,0,0.436,66,0,15.1,12,0,813.48,0,Low,0.0,P4
CUST-03725,SMB,12 Month,Retail,UAE,Standard,40,27.23,4,0.645,27,0,8.1,7,0,326.76,1,Low,36.31,P4
CUST-03726,SMB,12 Month,Online,UK,Premium,31,55.98,3,0.78,-55,0,3.4,44,0,671.76,4,Medium,298.56,P3
CUST-03727,Consumer,24 Month,Online,UAE,Enterprise,5,58.22,2,0.694,-6,0,3.4,28,0,698.64,1,Low,77.63,P4
CUST-03728,Mid-Market,24 Month,Online,India,Standard,32,37.34,1,0.738,83,0,6.1,52,0,448.08,2,Low,99.57,P4
CUST-03729,Mid-Market,Month-to-Month,Online,UK,Standard,45,53.48,3,0.061,40,0,6.2,18,0,641.76,4,Medium,285.23,P3
CUST-03730,Consumer,Month-to-Month,Direct Sales,US,Enterprise,60,19.71,1,0.346,-33,0,4.7,9,1,236.52,4,Medium,0.0,P3
CUST-03731,SMB,12 Month,Retail,UK,Basic,9,49.06,2,0.679,21,0,3.7,16,0,588.72,0,Low,0.0,P4
CUST-03732,Enterprise,12 Month,Direct Sales,US,Standard,54,43.72,2,0.474,6,0,3.0,57,0,524.64,2,Low,116.59,P4
CUST-03733,Consumer,Month-to-Month,Partner,India,Standard,54,18.76,2,0.278,94,0,12.0,21,0,225.12,3,Medium,75.04,P3
CUST-03734,Consumer,12 Month,Online,US,Enterprise,52,26.85,1,0.332,-28,0,10.6,48,0,322.2,5,High,179.0,P3
CUST-03735,Enterprise,24 Month,Partner,UK,Basic,19,65.84,1,0.844,71,2,3.6,8,0,790.08,2,Low,175.57,P4
CUST-03736,SMB,Month-to-Month,Online,UAE,Basic,65,75.3,3,0.448,-69,0,23.4,33,0,903.6,5,High,502.0,P2
CUST-03737,Consumer,24 Month,Online,India,Basic,12,35.98,2,0.173,27,0,5.1,0,0,431.76,2,Low,95.95,P4
CUST-03738,Consumer,Month-to-Month,Partner,UAE,Enterprise,47,49.19,2,0.268,45,0,12.5,15,0,590.28,3,Medium,196.76,P3
CUST-03739,Mid-Market,Month-to-Month,Direct Sales,US,Basic,58,15.37,1,0.883,79,1,1.6,41,1,184.44,5,High,0.0,P3
CUST-03740,Mid-Market,12 Month,Partner,India,Basic,24,27.31,0,0.681,58,1,6.4,14,0,327.72,2,Low,72.83,P4
CUST-03741,SMB,Month-to-Month,Direct Sales,UK,Standard,42,47.16,4,0.26,-81,0,11.9,38,0,565.92,7,Critical,440.16,P3
CUST-03742,Consumer,Month-to-Month,Direct Sales,India,Standard,33,111.89,4,0.621,-19,0,16.1,29,1,1342.68,3,Medium,0.0,P3
CUST-03743,Consumer,Month-to-Month,Direct Sales,India,Basic,72,18.69,1,0.334,-49,0,2.1,23,0,224.28,4,Medium,99.68,P3
